station_id,salidas,llegadas,neto,total,desequilibrio_pct,station_name,longitude,latitude
173,12342,12822,480,25164,1.91,"Waterloo Road, South Bank",-0.113001,51.5049
289,6175,6655,480,12830,3.74,"South Audley Street, Mayfair",-0.151296,51.5092
358,13238,13726,488,26964,1.81,"High Holborn, Covent Garden",-0.124332,51.5164
368,13171,13661,490,26832,1.83,"Harriet Street, Knightsbridge",-0.159341,51.5002
572,15409,15899,490,31308,1.57,"Greenland Road, Camden Town",-0.141728,51.5391
581,14154,14647,493,28801,1.71,"New Cavendish Street, Marylebone",-0.147983,51.5192
260,14128,14623,495,28751,1.72,"Broadwick Street, Soho",-0.135581,51.5137
256,5174,5672,498,10846,4.59,"Houghton Street, Strand",-0.116764,51.5136
801,13908,14408,500,28316,1.77,"Lavington Street, Bankside",-0.0980318,51.5052
382,5596,6099,503,11695,4.3,"Farm Street, Mayfair",-0.14745,51.5094
87,14238,14746,508,28984,1.75,"Devonshire Square, Liverpool Street",-0.0796846,51.5165
160,17186,17703,517,34889,1.48,"Waterloo Place, St. James's",-0.131774,51.5066
143,10220,10746,526,20966,2.51,"Pont Street, Knightsbridge",-0.161204,51.4969
232,5320,5846,526,11166,4.71,"Carey Street, Holborn",-0.1127529999999999,51.515
323,7677,8211,534,15888,3.36,"Clifton Street, Shoreditch",-0.083067,51.5232
381,11911,12450,539,24361,2.21,"Charlotte Street, Fitzrovia",-0.135777,51.5195
718,14448,14990,542,29438,1.84,"Ada Street, Hackney Central",-0.0602918,51.5357
180,12361,12909,548,25270,2.17,"North Audley Street, Mayfair",-0.153645,51.5129
244,12407,12958,551,25365,2.17,"Earnshaw Street, Covent Garden",-0.1285849999999999,51.5161
6,14569,15128,559,29697,1.88,"Broadcasting House, Marylebone",-0.144229,51.5181
313,16853,17413,560,34266,1.63,"Wells Street, Fitzrovia",-0.138073,51.5173
506,12544,13106,562,25650,2.19,"Bell Lane, Liverpool Street",-0.0758549999999999,51.5175
355,2435,2998,563,5433,10.36,"Oval Way, Vauxhall",-0.1172859999999999,51.4866
58,17334,17899,565,35233,1.6,"New Inn Yard, Shoreditch",-0.0792481,51.5245
794,1475,2049,574,3524,16.29,"Lansdowne Way Bus Garage, Stockwell",-0.12458,51.4746
52,12008,12584,576,24592,2.34,"Roscoe Street, St. Luke's",-0.0949348999999999,51.523
562,10589,11167,578,21756,2.66,"Bury Place, Holborn",-0.12335,51.5175
732,37385,37967,582,75352,0.77,"Duke Street Hill, London Bridge",-0.087263,51.5063
280,12643,13228,585,25871,2.26,"Royal Avenue 2, Chelsea",-0.162727,51.4899
102,12915,13504,589,26419,2.23,"Jewry Street, Aldgate",-0.0767934,51.5134
377,7630,8227,597,15857,3.76,"Waterloo Bridge, South Bank",-0.113657,51.5054
250,7301,7904,603,15205,3.97,"Royal Avenue 1, Chelsea",-0.162727,51.4899
799,5830,6445,615,12275,5.01,"Kings Gate House, Westminster",-0.137599,51.4977
288,17708,18334,626,36042,1.74,"Elizabeth Bridge, Victoria",-0.147479,51.4924
508,16983,17611,628,34594,1.82,"Fournier Street, Whitechapel",-0.074431,51.5194
305,6788,7420,632,14208,4.45,"Kennington Lane Tesco, Vauxhall",-0.115854,51.4868
709,4398,5032,634,9430,6.72,"Montserrat Road, Putney",-0.215551,51.4632
162,13096,13734,638,26830,2.38,"Southampton Place, Holborn",-0.1213279999999999,51.5176
456,10293,10936,643,21229,3.03,"Parkway, Camden Town",-0.144664,51.5381
641,8282,8930,648,17212,3.76,"Archbishop's Park, Waterloo",-0.117496,51.4982
221,13874,14536,662,28410,2.33,"Horseferry Road, Westminster",-0.130459,51.4948
13,10384,11050,666,21434,3.11,"Scala Street, Fitzrovia",-0.13604,51.5199
2,14928,15602,674,30530,2.21,"Phillimore Gardens, Kensington",-0.197574,51.4996
40,12457,13137,680,25594,2.66,"Commercial Street, Shoreditch",-0.0755789,51.5213
101,40392,41088,696,81480,0.85,"Queen Street 1, Bank",-0.0929401,51.5116
809,9976,10674,698,20650,3.38,"Lincoln's Inn Fields, Holborn",-0.114998086,51.51582693
764,8064,8779,715,16843,4.25,"St. John's Road, Clapham Junction",-0.168292,51.4624
432,16754,17470,716,34224,2.09,"Exhibition Road Museums, South Kensington",-0.173894,51.497
411,15796,16514,718,32310,2.22,"Walworth Road, Elephant & Castle",-0.0996807,51.4934
372,10985,11718,733,22703,3.23,"Sardinia Street, Holborn",-0.117863,51.5152
514,12050,12808,758,24858,3.05,"Portman Square, Marylebone",-0.155525,51.5162
135,18530,19289,759,37819,2.01,"Clerkenwell Green, Clerkenwell",-0.104709,51.5233
810,18770,19532,762,38302,1.99,"Tate Modern, Bankside",-0.098884952,51.50672097
88,17283,18052,769,35335,2.18,"Bayley Street, Bloomsbury",-0.132053,51.5186
17,22061,22833,772,44894,1.72,"Hatton Wall, Holborn",-0.1090059999999999,51.5217
751,9046,9841,795,18887,4.21,"Newton Street, Covent Garden",-0.1209089999999999,51.5161
275,12101,12910,809,25011,3.23,"Barbican Centre, Barbican",-0.0921763999999999,51.52
334,10085,10916,831,21001,3.96,"Concert Hall Approach 1, South Bank",-0.115851,51.505
281,12767,13602,835,26369,3.17,"Smith Square, Westminster",-0.127575,51.4958
118,7204,8044,840,15248,5.51,"Rochester Row, Westminster",-0.135478,51.4958
357,15744,16587,843,32331,2.61,"Howland Street, Fitzrovia",-0.139016,51.521
391,2477,3337,860,5814,14.79,(estación 391),,
753,6659,7537,878,14196,6.18,"Hammersmith Town Hall, Hammersmith",-0.234094,51.4926
338,14204,15098,894,29302,3.05,"Wellington Street, Strand",-0.119643,51.5118
