station_id,salidas,llegadas,neto,total,desequilibrio_pct,station_name,longitude,latitude
336,18078,23308,5230,41386,12.64,"Concert Hall Approach 2, South Bank",-0.115851,51.505
175,28258,34113,5855,62371,9.39,"Worship Street, Shoreditch",-0.0811189,51.5217
229,62802,68795,5993,131597,4.55,"Whitehall Place, Strand",-0.12318,51.5065
116,48904,54953,6049,103857,5.82,"Little Argyll Street, West End",-0.141424,51.5145
215,52329,58589,6260,110918,5.64,"Moorfields, Moorgate",-0.0882853999999999,51.5191
159,45734,52160,6426,97894,6.56,"Great Marlborough Street, Soho",-0.137841,51.5146
428,59733,66162,6429,125895,5.11,"Exhibition Road, Knightsbridge",-0.174554,51.4999
193,45267,51741,6474,97008,6.67,"Bankside Mix, Bankside",-0.100186,51.5058
130,59113,65651,6538,124764,5.24,"Tower Gardens, Tower",-0.0754595,51.5095
354,37174,44298,7124,81472,8.74,"Northumberland Avenue, Strand",-0.1237019999999999,51.5068
331,37715,44841,7126,82556,8.63,"Bunhill Row, Moorgate",-0.0898878999999999,51.5209
199,54429,61834,7405,116263,6.37,"Great Tower Street, Monument",-0.0829896,51.5105
762,74320,81741,7421,156061,4.76,"Storey's Gate, Westminster",-0.129699,51.5007
108,29793,37305,7512,67098,11.2,"Abbey Orchard Street, Westminster",-0.132102,51.4981
233,40509,48423,7914,88932,8.9,"Pall Mall East, West End",-0.1307,51.5078
55,69508,77440,7932,146948,5.4,"Finsbury Circus, Liverpool Street",-0.0866855,51.5171
278,46240,54173,7933,100413,7.9,"Tooley Street, Bermondsey",-0.079621,51.5035
583,36485,44615,8130,81100,10.02,"Abingdon Green, Westminster",-0.125978,51.4976
252,31912,40195,8283,72107,11.49,"Jubilee Gardens, South Bank",-0.116542,51.5046
335,37615,46349,8734,83964,10.4,"Tavistock Street, Covent Garden",-0.120719,51.512
703,37799,46946,9147,84745,10.79,"St. Bride Street, Holborn",-0.105344,51.5151
360,39786,49107,9321,88893,10.49,"Howick Place, Westminster",-0.138734,51.4968
579,43693,54694,11001,98387,11.18,"Queen Street 2, Bank",-0.093051,51.5112
109,65622,77542,11920,143164,8.33,"Soho Square, Soho",-0.132329,51.5156
64,52502,65844,13342,118346,11.27,"William IV Street, Strand",-0.124749,51.5095
71,60361,75892,15531,136253,11.4,"Newgate Street, St. Paul's",-0.0988508999999999,51.5154
251,79366,96559,17193,175925,9.77,"Brushfield Street, Liverpool Street",-0.079249,51.5189
228,50820,68189,17369,119009,14.59,"St. James's Square, St. James's",-0.134621,51.5074
194,90648,122085,31437,212733,14.78,"Hop Exchange, The Borough",-0.0917738,51.5046
66,61635,95893,34258,157528,21.75,"Holborn Circus, Holborn",-0.1086569999999999,51.518
